transaction_id,transaction_date,member_id,book_id,quantity,discount_percent,store_id
1445,2023-01-15,258,117,2,10,4
1446,2022-12-21,113,78,3,0,7
1447,2019-04-04,88,31,1,10,3
1448,2019-10-31,21,75,1,0,9
1449,2020-05-24,27,70,1,20,9
1450,2022-08-21,60,137,3,0,2
1451,2019-06-20,189,155,3,15,11
1452,2022-06-06,69,68,2,0,1
1453,2020-03-25,6,15,2,15,11
1454,2022-01-05,132,46,3,15,2
1455,2020-06-11,196,28,3,20,9
1456,2023-07-31,283,163,1,5,3
1457,2022-04-06,138,84,2,15,3
1458,2023-02-03,229,40,2,15,3
1459,2019-07-11,76,95,1,5,6
1460,2020-01-22,95,118,2,10,10
1461,2020-07-31,93,242,2,0,9
1462,2022-11-08,91,42,1,10,1
1463,2021-05-23,74,18,2,0,12
1464,2023-01-23,207,233,1,10,12
1465,2019-07-24,7,187,2,5,8
1466,2023-04-13,57,6,3,20,2
1467,2020-05-23,23,240,1,20,10
1468,2022-05-13,74,69,1,0,9
1469,2023-02-16,55,246,2,20,5
1470,2019-10-13,44,219,3,5,3
1471,2020-09-21,228,229,2,0,10
1472,2022-01-18,125,40,2,15,2
1473,2019-02-13,279,161,1,20,12
1474,2019-07-30,279,27,2,10,7
1475,2019-02-19,1,37,2,0,3
1476,2022-09-04,76,99,1,0,11
1477,2023-01-04,197,236,1,20,9
1478,2020-04-04,87,126,2,0,12
1479,2020-11-14,40,92,2,0,8
1480,2022-05-23,44,237,1,0,2
1481,2022-05-13,272,110,3,0,11
1482,2022-11-08,77,109,3,0,9
1483,2023-11-28,147,210,2,0,11
1484,2021-01-25,256,235,3,0,9
1485,2023-10-31,40,205,3,0,2
1486,2021-03-10,164,38,3,5,10
1487,2019-08-20,245,204,2,10,12
1488,2019-07-05,143,246,1,0,10
1489,2020-10-15,198,47,2,5,11
1490,2023-06-14,212,124,2,15,8
1491,2021-05-07,126,36,2,10,1
1492,2021-12-26,274,138,1,10,6
1493,2023-01-04,43,99,3,5,8
1494,2019-06-28,113,148,2,0,4
1495,2021-01-12,105,1,2,10,2
1496,2019-05-03,69,246,2,0,12
1497,2021-07-31,72,218,3,0,7
1498,2020-03-07,216,249,1,20,3
1499,2022-11-25,71,15,1,15,12
1500,2021-05-19,14,97,1,0,4
1501,2022-04-06,55,180,2,0,9
1502,2019-10-28,81,215,1,0,2
1503,2019-01-26,126,21,2,10,12
1504,2023-03-03,94,39,3,0,6
1505,2021-04-22,154,136,2,15,6
1506,2019-08-16,7,114,1,0,7
1507,2023-03-19,17,226,3,0,8
1508,2023-09-02,6,42,3,5,1
1509,2022-12-27,233,243,2,20,5
1510,2020-09-18,293,236,1,15,5
1511,2019-07-08,81,109,2,10,7
1512,2020-03-09,65,244,3,5,4
1513,2020-01-12,113,15,3,20,1
1514,2023-09-20,287,250,3,0,8
1515,2022-08-29,245,120,2,15,11
1516,2019-04-22,195,212,2,20,10
1517,2020-07-06,218,166,1,0,3
1518,2023-05-14,186,20,2,20,8
1519,2019-11-30,123,8,1,10,7
1520,2019-01-23,109,17,2,20,8
1521,2022-07-31,283,49,1,0,3
1522,2022-03-02,44,69,3,0,8
1523,2019-04-09,248,203,1,0,2
1524,2020-12-31,159,242,2,20,2
1525,2020-02-04,204,246,2,0,5
1526,2022-12-10,183,186,1,15,10
1527,2021-10-28,209,85,3,0,4
1528,2022-04-17,77,207,2,20,2
1529,2019-11-27,20,123,3,0,7
1530,2019-07-11,41,119,1,15,9
1531,2022-09-01,111,227,3,0,9
1532,2023-02-01,257,42,3,10,5
1533,2023-05-28,175,134,2,0,6
1534,2023-10-19,185,75,1,5,8
1535,2020-03-03,199,229,3,10,3
1536,2022-07-09,79,20,1,5,8
1537,2023-04-19,8,207,2,20,10
1538,2019-07-12,45,141,2,5,6
1539,2019-05-20,152,44,3,0,10
1540,2019-05-26,181,94,3,0,12
1541,2021-08-27,236,198,2,0,7
1542,2022-03-10,72,167,1,5,12
1543,2021-04-17,147,94,3,20,1
1544,2021-01-21,67,235,3,10,6
1545,2019-06-20,161,244,2,15,11
1546,2023-12-02,231,130,1,15,7
1547,2023-06-08,30,159,3,0,4
1548,2019-11-13,288,211,1,20,2
1549,2022-03-13,193,75,1,5,10
1550,2022-10-02,199,58,2,0,6
1551,2021-12-31,240,120,2,20,9
1552,2023-02-07,44,28,2,0,10
1553,2021-04-02,222,197,1,0,3
1554,2021-09-22,176,82,3,0,8
1555,2020-07-24,244,190,1,5,12
1556,2019-10-26,80,140,1,15,6
1557,2022-05-16,291,82,2,20,2
1558,2021-08-27,186,16,1,0,1
1559,2021-05-16,12,55,2,0,9
1560,2019-10-18,91,163,2,0,12
1561,2023-11-25,42,104,2,15,7
1562,2020-03-14,215,224,2,15,5
1563,2021-05-27,28,48,2,0,12
1564,2021-05-08,102,43,2,5,11
1565,2021-06-13,83,138,3,0,4
1566,2022-02-22,200,147,3,20,2
1567,2022-09-29,40,51,3,10,4
1568,2023-08-14,166,38,3,15,9
1569,2019-11-05,163,212,1,5,2
1570,2023-06-11,163,128,2,15,12
1571,2019-01-08,267,68,1,5,4
1572,2022-03-30,231,163,1,0,9
1573,2022-11-27,97,56,1,10,1
1574,2020-12-13,194,154,1,0,3
1575,2021-01-28,296,249,2,20,2
1576,2021-10-25,155,5,1,20,7
1577,2021-07-22,256,180,2,5,9
1578,2021-05-22,181,91,2,10,5
1579,2021-05-27,91,30,1,0,6
1580,2021-06-11,84,142,2,5,5
1581,2020-08-03,224,217,3,15,9
1582,2023-07-09,51,241,1,20,12
1583,2021-04-22,9,23,2,0,8
1584,2022-07-21,279,192,3,5,12
1585,2020-08-16,17,149,2,20,9
1586,2022-02-03,115,55,1,5,6
1587,2020-12-19,241,51,2,20,12
1588,2021-02-06,203,106,1,20,2
1589,2022-09-10,146,130,2,0,7
1590,2020-05-09,213,215,2,0,9
1591,2019-11-11,8,9,2,20,2
1592,2022-05-13,266,216,2,0,4
1593,2020-05-10,293,44,2,10,1
1594,2023-06-30,202,50,2,10,2
1595,2019-12-22,200,33,2,5,4
1596,2020-04-18,82,133,3,0,1
1597,2019-08-31,65,206,3,15,5
1598,2020-06-16,201,201,3,20,9
1599,2019-07-10,166,41,1,0,3
1600,2023-04-27,6,112,1,10,9
1601,2022-03-17,279,8,1,5,12
1602,2022-07-23,67,191,2,15,6
1603,2020-03-30,123,48,1,0,9
1604,2023-05-17,126,138,2,20,4
1605,2019-04-16,134,198,1,0,9
1606,2019-02-17,74,240,3,15,9
1607,2021-07-29,53,222,1,10,12
1608,2020-06-20,73,28,1,0,7
1609,2023-09-13,254,20,2,0,11
1610,2021-04-27,252,26,2,0,2
1611,2022-11-08,40,246,2,5,3
1612,2021-07-12,161,228,1,20,9
1613,2020-01-01,153,47,3,15,2
1614,2020-12-03,17,162,2,0,12
1615,2019-11-21,280,158,3,10,2
1616,2022-05-26,63,66,3,0,3
1617,2023-04-08,266,6,1,0,5
1618,2020-03-20,187,222,2,0,12
1619,2023-01-30,113,36,1,15,12
1620,2020-02-13,141,69,2,0,6
1621,2020-08-25,283,182,3,5,9
1622,2021-11-15,254,208,1,5,1
1623,2022-11-08,89,65,3,20,3
1624,2022-04-10,202,72,3,20,12
1625,2023-01-18,85,80,2,5,3
1626,2022-05-06,229,227,2,15,1
1627,2019-08-09,164,209,2,10,8
1628,2020-12-23,103,110,3,0,8
1629,2019-12-09,33,210,3,0,6
1630,2022-05-21,210,65,3,20,7
1631,2021-03-26,272,244,1,0,11
1632,2023-06-08,166,47,2,0,1
1633,2022-09-07,38,63,2,0,3
1634,2019-01-20,161,38,3,0,12
1635,2021-08-11,169,3,2,10,3
1636,2019-05-16,120,231,2,5,5
1637,2020-03-21,109,155,3,0,5
1638,2022-08-16,39,72,3,5,8
1639,2023-07-24,223,194,1,0,11
1640,2021-10-18,26,51,2,0,6
1641,2021-07-16,62,108,3,0,12
1642,2022-03-26,197,84,2,0,3
1643,2021-08-03,295,5,1,0,2
1644,2021-12-28,207,216,1,10,2
1645,2021-08-20,9,87,2,0,12
1646,2020-10-11,155,186,2,20,7
1647,2023-05-06,41,103,2,0,5
1648,2020-09-03,25,157,2,15,1
1649,2022-06-19,63,127,1,0,11
1650,2019-10-12,25,58,2,0,2
1651,2019-12-15,224,221,1,0,3
1652,2019-01-11,189,186,1,15,5
1653,2019-04-09,23,67,1,0,12
1654,2022-06-08,169,68,2,20,4
1655,2022-04-09,88,70,1,5,10
1656,2023-03-23,164,33,2,10,10
1657,2019-09-08,229,164,3,10,9
1658,2022-09-16,296,62,2,5,6
1659,2019-07-08,248,83,2,0,3
1660,2022-02-17,43,183,1,20,11
1661,2019-06-09,106,169,2,0,4
1662,2022-10-05,109,16,2,0,2
1663,2021-09-25,198,210,2,0,3
1664,2023-10-25,271,54,2,0,5
1665,2019-11-12,233,182,3,20,9
1666,2021-01-14,67,28,2,5,3
1667,2023-05-17,263,223,1,5,3
1668,2019-12-03,143,18,2,15,1
1669,2019-07-29,296,244,2,0,9
1670,2019-08-14,55,225,1,0,4
1671,2020-06-30,236,229,2,0,10
1672,2020-12-21,272,170,1,0,6
1673,2020-12-26,282,238,1,5,12
1674,2021-06-01,204,39,2,10,5
1675,2021-01-27,226,14,1,0,7
1676,2021-05-15,196,167,2,0,4
1677,2022-05-01,207,49,3,0,10
1678,2021-06-06,253,156,3,0,5
1679,2020-03-25,128,13,1,0,12
1680,2020-06-29,19,230,1,0,8
1681,2020-04-08,52,137,3,10,7
1682,2021-03-15,208,184,1,0,1
1683,2020-02-26,138,188,1,0,6
1684,2022-05-06,148,89,3,0,4
1685,2021-10-27,49,1,3,15,10
1686,2020-05-03,157,123,2,0,4
1687,2020-01-19,36,175,2,0,10
1688,2021-08-29,7,37,2,5,9
1689,2019-06-07,91,6,3,0,7
1690,2020-12-22,5,195,3,5,8
1691,2021-08-25,251,1,1,0,3
1692,2022-10-24,9,210,1,0,8
1693,2023-03-27,258,135,1,0,10
1694,2020-11-18,156,26,2,5,4
1695,2020-06-11,180,189,2,15,5
1696,2019-01-28,187,65,2,20,6
1697,2023-05-06,171,78,3,15,5
1698,2022-11-05,58,124,3,10,7
1699,2021-04-20,11,164,1,20,10
1700,2021-10-16,73,169,1,0,11
1701,2020-02-27,221,148,1,15,11
1702,2019-08-10,194,50,3,0,9
1703,2023-11-30,279,174,1,10,6
1704,2021-03-11,179,68,2,10,11
1705,2020-01-26,142,242,3,0,7
1706,2019-09-09,176,134,2,5,8
1707,2019-08-14,178,146,2,0,7
1708,2022-10-26,76,238,3,0,6
1709,2022-02-17,149,248,1,15,8
1710,2019-05-13,250,78,2,20,7
1711,2020-03-21,233,4,3,0,2
1712,2020-09-18,28,32,2,0,6
1713,2020-05-29,1,91,2,0,2
1714,2022-09-24,146,225,3,20,5
1715,2020-07-08,45,40,3,0,4
1716,2019-06-15,222,51,1,0,8
1717,2020-05-24,243,9,3,20,11
1718,2021-03-28,198,164,2,0,1
1719,2020-09-28,155,236,3,0,8
1720,2019-10-13,166,112,1,15,8
1721,2022-02-09,70,65,2,0,1
1722,2022-03-06,44,79,2,15,7
1723,2023-05-22,94,140,2,20,1
1724,2021-06-24,71,25,2,15,5
1725,2020-12-26,184,129,2,5,6
1726,2019-02-26,211,108,1,10,6
1727,2023-03-28,216,246,3,0,12
1728,2022-04-03,155,233,2,10,3
1729,2023-12-03,279,33,1,0,8
1730,2021-04-05,202,194,1,15,10
1731,2023-09-15,266,119,1,0,6
1732,2019-08-08,139,15,3,0,9
1733,2021-09-13,149,25,2,15,8
1734,2023-02-25,32,222,3,10,12
1735,2020-02-24,28,131,1,10,4
1736,2020-04-02,254,144,3,15,10
1737,2022-07-10,80,219,3,0,7
1738,2022-07-01,4,240,1,15,6
1739,2019-11-10,35,30,1,10,2
1740,2020-02-23,50,134,2,0,3
1741,2021-03-11,259,7,1,0,6
1742,2020-01-12,208,77,1,20,6
1743,2023-08-10,280,216,3,10,7
1744,2019-10-27,64,113,1,15,1
1745,2022-09-08,73,48,1,0,4
1746,2021-09-02,280,131,2,5,3
1747,2021-10-06,52,75,3,0,8
1748,2022-11-29,201,71,1,20,1
1749,2019-10-31,214,119,2,0,1
1750,2021-03-08,62,118,3,0,8
1751,2022-08-25,18,78,3,15,9
1752,2019-10-13,22,114,3,5,11
1753,2019-11-21,142,118,3,0,2
1754,2020-12-15,258,220,3,15,3
1755,2019-12-24,263,100,1,15,12
1756,2021-07-30,289,91,1,15,11
1757,2019-05-20,156,72,3,20,1
1758,2022-05-25,193,124,1,15,6
1759,2021-12-12,260,148,1,0,9
1760,2022-04-04,166,179,3,0,8
1761,2019-04-03,207,159,3,0,12
1762,2022-09-24,119,41,2,0,12
1763,2023-04-06,244,240,3,0,11
1764,2019-12-23,122,204,2,15,12
1765,2019-05-07,216,194,2,10,12
1766,2019-05-30,20,30,2,5,4
1767,2020-10-19,16,156,3,0,10
1768,2022-07-29,194,116,3,10,10
1769,2021-10-02,101,52,3,5,7
1770,2023-02-28,116,74,2,0,3
1771,2019-06-26,271,209,1,10,3
1772,2019-03-10,50,162,1,20,3
1773,2023-05-05,3,229,3,5,11
1774,2020-01-15,37,140,3,15,11
1775,2020-01-25,271,246,1,20,6
1776,2020-12-22,243,147,3,0,5
1777,2023-06-30,287,231,2,0,10
1778,2022-03-11,193,110,1,0,12
1779,2019-07-26,265,201,2,0,7
1780,2022-01-12,27,60,1,0,8
1781,2021-03-10,149,58,2,15,7
1782,2019-06-03,81,18,3,10,7
1783,2021-10-21,266,62,2,0,8
1784,2022-11-29,30,159,3,0,5
1785,2019-03-03,135,121,2,0,9
1786,2020-11-16,134,108,1,20,3
1787,2023-07-31,105,36,2,15,5
1788,2021-10-07,32,237,3,0,3
1789,2019-05-25,19,232,3,5,11
1790,2021-09-07,42,190,2,0,5
1791,2019-03-14,22,186,3,5,12
1792,2021-09-05,180,58,1,0,1
1793,2023-05-04,29,6,1,20,2
1794,2022-11-01,195,137,1,15,9
1795,2021-03-03,247,142,2,20,2
1796,2022-12-07,65,179,3,5,1
1797,2019-08-30,60,36,2,10,6
1798,2021-06-13,100,91,1,0,11
1799,2019-01-21,48,60,2,0,8
1800,2019-04-04,275,192,1,20,8
1801,2019-06-06,128,224,1,0,2
1802,2019-03-31,93,113,2,0,7
1803,2019-09-23,126,155,2,10,7
1804,2019-06-07,63,123,2,0,9
1805,2021-10-10,279,241,3,15,3
1806,2021-06-27,183,209,2,15,3
1807,2020-08-22,188,242,3,20,5
1808,2020-10-15,270,63,3,15,7
1809,2020-12-10,54,129,3,5,2
1810,2019-06-10,249,244,1,0,7
1811,2020-09-16,267,216,3,15,3
1812,2023-01-24,63,54,1,20,11
1813,2021-06-20,121,10,2,15,4
1814,2021-10-18,59,244,1,20,2
1815,2021-02-25,143,70,1,0,8
1816,2021-02-25,143,16,1,5,8
1817,2021-06-28,196,221,1,0,1
1818,2022-09-13,195,53,3,5,10
1819,2022-01-14,157,14,2,20,2
1820,2023-03-26,14,240,2,0,8
1821,2020-11-29,111,208,3,15,2
1822,2023-02-15,219,112,1,20,4
1823,2021-03-05,56,207,3,15,5
1824,2021-05-18,274,74,3,10,6
1825,2019-11-29,266,146,2,5,7
1826,2019-02-01,122,191,3,0,10
1827,2020-05-26,141,244,3,20,12
1828,2021-03-19,173,76,3,0,8
1829,2022-09-12,186,71,3,0,7
1830,2020-09-20,7,208,3,10,12
1831,2021-06-27,136,83,1,5,10
1832,2019-03-17,5,113,2,0,6
1833,2021-04-16,285,164,3,0,3
1834,2022-06-03,41,241,2,10,7
1835,2020-01-04,33,245,2,0,6
1836,2020-04-10,254,67,1,15,10
1837,2019-08-23,26,38,1,15,3
1838,2022-04-02,260,48,1,0,6
1839,2023-01-03,117,142,2,0,2
1840,2023-01-11,181,5,3,0,5
1841,2019-06-08,180,61,2,10,12
1842,2020-04-30,262,29,2,0,12
1843,2021-05-01,191,147,3,0,9
1844,2019-02-20,145,110,3,0,10
1845,2021-04-15,185,202,2,15,11
1846,2019-03-05,151,121,2,0,8
1847,2022-04-25,149,12,1,0,10
1848,2021-11-12,109,156,3,15,11
1849,2020-12-05,298,131,2,0,4
1850,2022-09-07,299,213,1,15,2
1851,2020-04-04,41,98,3,10,12
1852,2021-05-06,281,148,3,10,4
1853,2022-05-28,271,32,3,5,2
1854,2020-10-11,267,135,1,0,6
1855,2020-05-14,295,215,1,0,7
1856,2021-07-22,186,205,3,0,3
1857,2020-05-08,60,249,3,5,4
1858,2019-06-13,210,246,3,0,11
1859,2022-08-31,40,130,3,5,11
1860,2020-04-15,230,59,1,10,1
1861,2023-05-10,276,237,3,5,3
1862,2020-06-17,71,150,2,20,8
1863,2019-06-16,161,88,2,5,12
1864,2021-10-09,76,130,1,15,8
1865,2019-02-01,93,231,1,0,6
1866,2022-12-27,135,108,3,5,5
1867,2023-09-04,65,26,1,5,2
1868,2019-09-29,86,177,3,10,12
1869,2020-12-26,199,236,2,0,1
1870,2022-12-29,286,179,1,0,3
1871,2022-05-31,173,87,1,10,8
1872,2023-02-21,24,185,2,0,12
1873,2021-07-10,210,234,2,15,9
1874,2019-10-03,245,75,1,15,4
1875,2019-11-08,261,186,3,0,12
1876,2022-08-22,190,152,2,5,9
1877,2021-11-07,225,83,3,15,10
1878,2020-08-31,50,72,2,5,3
1879,2021-12-11,289,13,3,10,5
1880,2020-10-23,219,217,2,5,7
1881,2019-03-27,92,194,3,20,10
1882,2021-11-29,108,226,3,0,1
1883,2020-12-12,161,226,1,0,12
1884,2021-09-23,148,31,1,5,7
1885,2020-06-15,87,227,1,10,7
1886,2020-07-24,119,237,1,0,9
1887,2023-03-26,283,53,1,0,5
1888,2022-01-06,21,154,1,20,5
1889,2021-01-26,251,2,2,0,2
1890,2023-02-08,293,242,3,5,1
1891,2019-08-13,233,33,3,15,7
1892,2021-06-04,62,236,2,5,6
1893,2023-02-07,71,23,1,15,7
1894,2023-03-05,182,248,1,20,12
1895,2019-11-17,39,187,2,10,11
1896,2023-02-15,233,71,3,10,9
1897,2022-11-09,38,199,1,0,4
1898,2023-06-15,52,111,2,10,4
1899,2023-09-12,286,49,1,15,9
1900,2019-10-08,5,243,2,10,3
1901,2020-02-05,113,224,2,0,9
1902,2023-02-11,249,39,2,5,10
1903,2023-11-29,102,34,3,0,9
1904,2021-06-08,110,220,2,0,2
1905,2019-12-31,107,143,2,0,4
1906,2021-02-17,135,177,3,15,8
1907,2021-12-22,179,61,1,15,6
1908,2023-11-28,154,225,3,0,3
1909,2021-03-14,251,125,2,10,9
1910,2019-07-17,247,140,1,0,7
1911,2021-07-04,148,247,1,0,1
1912,2019-12-27,218,170,2,5,12
1913,2022-11-28,59,170,3,5,11
1914,2022-05-15,248,33,3,5,6
1915,2020-07-02,15,61,1,10,7
1916,2022-02-25,210,228,2,20,2
1917,2021-03-12,163,67,2,20,1
1918,2019-04-22,205,109,2,0,7
1919,2022-07-27,113,187,1,20,11
1920,2020-03-29,230,79,1,10,1
1921,2019-08-14,106,138,3,10,9
1922,2022-01-10,67,85,3,0,8
1923,2023-05-18,195,6,2,15,12
1924,2019-05-10,181,234,1,15,5
1925,2022-01-01,108,133,1,0,11
1926,2023-10-27,275,215,1,15,1
1927,2020-11-09,83,75,1,5,11
1928,2019-03-15,128,142,1,20,2
1929,2021-10-24,270,194,2,5,12
1930,2020-09-09,81,11,1,0,7
1931,2020-07-11,127,162,1,15,2
1932,2021-03-31,194,209,3,0,9
1933,2019-06-06,139,225,3,0,12
1934,2019-01-31,213,185,3,15,2
1935,2023-02-16,78,155,2,10,12
1936,2021-05-20,160,50,3,10,11
1937,2021-07-28,155,6,1,0,7
1938,2021-02-10,296,68,2,0,6
1939,2022-02-22,114,24,2,0,1
1940,2020-05-15,274,73,1,5,5
1941,2023-04-12,202,128,3,10,11
1942,2022-03-29,232,28,2,0,3
1943,2021-01-27,119,198,3,5,6
1944,2019-10-22,160,28,3,20,11
1945,2022-02-22,43,250,1,0,12
1946,2020-05-26,251,222,1,0,8
1947,2023-01-20,243,104,3,20,5
1948,2023-04-21,120,195,2,5,2
1949,2020-11-22,160,106,1,20,4
1950,2022-03-03,165,10,2,10,4
1951,2022-11-14,3,224,3,0,7
1952,2021-10-20,251,204,3,0,5
1953,2022-12-22,165,61,3,5,6
1954,2021-05-21,42,143,1,15,12
1955,2019-11-28,66,97,3,10,2
1956,2021-06-15,86,32,1,20,3
1957,2019-12-16,218,10,3,15,6
1958,2023-11-26,72,125,2,10,4
1959,2019-08-29,5,103,2,5,7
1960,2020-10-22,139,185,2,10,5
1961,2020-08-17,85,145,3,10,10
1962,2022-05-23,191,53,2,0,5
1963,2023-03-10,108,119,1,15,11
1964,2023-08-26,269,43,1,5,4
1965,2019-11-04,214,82,1,5,10
1966,2020-01-20,160,2,3,0,4
1967,2020-11-08,276,25,1,0,6
1968,2019-11-17,240,160,2,0,8
1969,2020-12-07,287,163,1,15,3
1970,2020-08-05,99,238,2,20,7
1971,2022-07-02,157,150,2,20,11
1972,2022-01-13,131,240,3,15,5
1973,2019-11-09,40,52,3,0,8
1974,2020-06-22,144,56,1,10,10
1975,2022-08-13,268,33,2,20,8
1976,2022-05-23,295,85,3,0,8
1977,2019-12-11,243,224,1,0,3
1978,2019-10-28,47,56,1,0,8
1979,2019-06-09,1,122,1,0,11
1980,2022-09-23,226,131,2,5,1
1981,2020-05-08,257,78,2,10,12
1982,2021-08-29,198,97,2,0,4
1983,2021-12-22,268,215,3,0,11
1984,2022-07-21,110,216,2,20,10
1985,2022-02-21,74,183,2,5,1
1986,2019-09-04,129,178,2,10,9
1987,2019-02-21,179,167,2,20,10
1988,2020-12-09,239,219,2,15,9
1989,2021-02-22,287,55,1,0,3
1990,2021-06-24,6,239,3,0,3
1991,2020-09-27,3,50,1,0,8
1992,2021-10-26,189,234,3,0,7
1993,2020-07-17,18,70,2,15,9
1994,2022-12-13,23,102,2,0,4
1995,2023-08-14,30,161,3,0,8
1996,2022-07-18,242,238,2,5,8
1997,2023-11-27,243,45,3,15,4
1998,2021-01-26,54,207,3,0,2
1999,2023-02-16,79,229,1,0,4
2000,2019-04-25,215,22,3,5,12
2001,2019-07-19,32,182,3,20,11
2002,2022-06-11,100,72,1,15,9
2003,2019-12-13,163,86,3,10,4
2004,2019-01-30,188,242,2,15,5
2005,2020-01-31,32,107,3,20,12
2006,2019-12-20,137,38,1,5,12
2007,2021-11-01,102,71,1,5,4
2008,2020-07-14,2,163,2,10,7
2009,2022-03-09,175,31,3,20,6
2010,2019-06-30,290,23,1,0,6
2011,2020-10-12,45,47,3,10,10
2012,2023-06-04,11,248,1,0,10
2013,2019-06-16,192,164,1,15,6
2014,2023-03-28,98,79,1,15,4
2015,2022-12-16,28,80,1,0,1
2016,2020-10-08,72,72,1,5,8
2017,2020-02-13,97,214,2,0,7
2018,2019-07-09,226,67,2,5,7
2019,2023-05-01,187,149,3,15,11
2020,2023-09-06,88,116,2,10,2
2021,2020-03-07,276,40,2,15,8
2022,2020-12-01,148,89,3,15,3
2023,2021-11-17,138,142,1,20,12
2024,2020-06-18,112,67,1,0,6
2025,2019-10-14,96,133,3,5,6
2026,2021-02-12,191,83,3,15,8
2027,2022-12-07,18,231,3,0,11
2028,2021-05-13,5,92,2,5,10
2029,2021-01-03,52,87,1,0,10
2030,2023-03-21,280,120,2,0,10
2031,2022-03-25,234,208,2,15,8
2032,2023-09-05,205,188,2,0,6
2033,2020-11-22,192,186,3,5,8
2034,2023-12-02,154,103,3,0,2
2035,2023-05-05,216,28,3,0,1
2036,2021-11-14,15,103,2,0,10
2037,2022-03-09,269,227,1,20,3
2038,2019-07-05,171,34,1,0,2
2039,2021-03-21,178,206,2,0,6
2040,2019-12-19,76,1,2,0,3
2041,2023-10-23,95,21,2,0,3
2042,2022-11-03,126,24,2,10,10
2043,2020-12-06,245,2,2,0,10
2044,2020-03-11,202,141,3,5,4
2045,2020-05-12,238,97,1,20,4
2046,2023-04-12,66,100,2,0,11
2047,2023-08-06,168,198,3,15,7
2048,2021-03-17,218,224,1,10,8
2049,2023-02-25,251,89,1,10,9
2050,2021-01-25,92,57,2,0,3
2051,2022-05-12,1,129,2,20,8
2052,2020-04-16,40,235,2,0,9
2053,2020-09-10,23,49,1,5,3
2054,2020-01-04,197,87,1,5,9
2055,2022-10-14,160,73,2,20,1
2056,2020-01-03,134,9,2,0,1
2057,2021-08-10,265,175,1,20,12
2058,2023-11-02,52,89,1,5,9
2059,2022-03-22,164,42,2,10,10
2060,2021-09-22,233,176,3,15,2
2061,2020-09-12,217,103,2,5,2
2062,2023-07-11,60,190,2,20,8
2063,2022-12-29,191,129,3,0,6
2064,2023-05-28,187,249,2,0,12
2065,2019-06-13,197,137,1,0,9
2066,2021-11-20,133,87,3,20,3
2067,2019-04-10,233,187,2,5,1
2068,2021-07-31,63,11,1,0,6
2069,2021-05-21,190,228,3,0,7
2070,2020-07-01,13,76,2,0,5
2071,2021-07-03,214,92,2,0,2
2072,2019-08-17,19,163,3,0,8
2073,2021-03-22,273,10,1,0,4
2074,2019-09-16,274,22,1,15,12
2075,2020-07-16,253,163,2,0,1
2076,2023-08-08,125,177,3,10,4
2077,2020-10-30,21,118,1,0,12
2078,2021-11-15,52,38,1,15,1
2079,2021-03-31,155,87,1,0,1
2080,2022-08-30,132,244,1,15,4
2081,2023-06-14,222,215,3,0,12
2082,2021-11-18,156,67,1,10,8
2083,2022-03-20,26,178,1,5,11
2084,2023-03-10,224,195,1,15,7
2085,2019-04-04,257,71,2,10,9
2086,2020-08-06,93,233,1,0,9
2087,2023-05-21,107,105,3,5,2
2088,2021-08-05,141,34,3,10,7
2089,2020-04-05,50,82,3,0,3
2090,2022-06-06,114,84,3,0,12
2091,2021-05-11,236,183,3,15,8
2092,2021-09-01,278,85,1,10,1
2093,2020-12-10,175,88,2,20,11
2094,2021-10-18,237,39,3,0,4
2095,2021-03-09,88,179,2,0,9
2096,2022-07-17,293,9,3,5,12
2097,2023-03-12,43,89,2,10,3
2098,2021-07-13,150,78,2,15,11
2099,2022-04-12,80,8,3,0,8
2100,2021-04-30,290,91,1,20,1
2101,2023-03-04,146,193,1,5,5
2102,2021-02-14,276,97,1,10,10
2103,2020-03-08,203,25,3,0,3
2104,2023-04-20,92,75,3,20,10
2105,2020-12-21,282,103,1,20,1
2106,2023-04-27,143,108,3,0,11
2107,2022-01-01,163,28,2,10,5
2108,2023-03-30,207,58,2,5,6
2109,2023-11-24,231,212,2,0,10
2110,2023-08-27,2,74,2,0,5
2111,2019-07-21,89,168,3,5,9
2112,2021-04-20,215,168,3,0,1
2113,2022-06-02,115,8,3,10,10
2114,2021-04-17,293,21,2,0,4
2115,2022-03-11,128,157,2,15,10
2116,2019-02-16,47,176,3,15,11
2117,2021-11-13,200,227,1,20,5
2118,2021-01-25,83,218,1,15,6
2119,2020-02-14,242,45,1,0,4
2120,2020-02-28,34,76,2,10,2
2121,2022-05-20,126,118,1,5,9
2122,2021-10-21,91,204,1,15,6
2123,2020-05-16,170,206,3,5,10
2124,2023-03-14,36,247,3,0,2
2125,2021-08-20,209,174,2,20,5
2126,2023-01-06,214,19,1,10,7
2127,2019-02-18,274,184,2,5,4
2128,2023-07-21,31,212,3,5,7
2129,2021-03-29,21,197,3,15,11
2130,2023-06-01,226,162,1,0,1
2131,2023-03-24,135,38,1,20,8
2132,2021-04-25,87,185,2,15,11
2133,2020-03-06,125,37,1,0,6
2134,2022-12-23,38,85,1,5,6
2135,2020-08-27,134,194,2,15,11
2136,2020-06-12,231,85,2,10,4
2137,2019-10-31,19,153,2,10,10
2138,2022-02-28,114,7,3,0,11
2139,2019-11-21,158,75,3,10,4
2140,2021-06-19,244,79,2,15,4
2141,2022-05-29,66,40,2,0,10
2142,2023-10-09,117,66,3,0,2
